number,suffix,pos,form,ending,example,support
(|[2-9]|([1-9][0-9]*[02-9]))8$,ni,O,pl ter,ini,998-ni,52
(|[2-9]|([1-9][0-9]*[02-9]))8$,ndaini,O,pl ter,ini,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,aini,O,pl ter,ini,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,daini,O,pl ter,ini,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,ini,O,pl ter,ini,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,andaini,O,pl ter,ini,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,i,O,pl ter,ini,8i,7
(|[2-9]|([1-9][0-9]*[02-9]))8$,ni,O,pl ter,teni,998-ni,52
(|[2-9]|([1-9][0-9]*[02-9]))8$,ateni,O,pl ter,teni,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,eni,O,pl ter,teni,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,andateni,O,pl ter,teni,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,ndateni,O,pl ter,teni,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,dateni,O,pl ter,teni,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,i,O,pl ter,teni,8i,7
(|[2-9]|([1-9][0-9]*[02-9]))8$,teni,O,pl ter,teni,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,aiks,O,pl tr,iks,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,daiks,O,pl tr,iks,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,iks,O,pl tr,iks,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,ks,O,pl tr,iks,8ks,14
(|[2-9]|([1-9][0-9]*[02-9]))8$,andaiks,O,pl tr,iks,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,s,O,pl tr,iks,98-s,17
(|[2-9]|([1-9][0-9]*[02-9]))8$,ndaiks,O,pl tr,iks,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,eks,O,pl tr,teks,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,dateks,O,pl tr,teks,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,teks,O,pl tr,teks,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,ateks,O,pl tr,teks,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,ndateks,O,pl tr,teks,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,ks,O,pl tr,teks,8ks,14
(|[2-9]|([1-9][0-9]*[02-9]))8$,andateks,O,pl tr,teks,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,s,O,pl tr,teks,98-s,17
(|[2-9]|([1-9][0-9]*[02-9]))8$,ndata,O,sg ab,ta,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,andata,O,sg ab,ta,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,ta,O,sg ab,ta,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,ata,O,sg ab,ta,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,a,O,sg ab,ta,98a,37
(|[2-9]|([1-9][0-9]*[02-9]))8$,data,O,sg ab,ta,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,alt,O,sg abl,lt,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,ndalt,O,sg abl,lt,38-ndalt,1
(|[2-9]|([1-9][0-9]*[02-9]))8$,andalt,O,sg abl,lt,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,lt,O,sg abl,lt,98-lt,39
(|[2-9]|([1-9][0-9]*[02-9]))8$,t,O,sg abl,lt,98t,15
(|[2-9]|([1-9][0-9]*[02-9]))8$,dalt,O,sg abl,lt,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,l,O,sg ad,l,98l,32
(|[2-9]|([1-9][0-9]*[02-9]))8$,dal,O,sg ad,l,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,ndal,O,sg ad,l,98ndal,35
(|[2-9]|([1-9][0-9]*[02-9]))8$,andal,O,sg ad,l,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,al,O,sg ad,l,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,e,O,sg all,le,98e,8
(|[2-9]|([1-9][0-9]*[02-9]))8$,le,O,sg all,le,98le,63
(|[2-9]|([1-9][0-9]*[02-9]))8$,ndale,O,sg all,le,8-ndale,4
(|[2-9]|([1-9][0-9]*[02-9]))8$,dale,O,sg all,le,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,ale,O,sg all,le,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,andale,O,sg all,le,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,dast,O,sg el,st,8dast,2
(|[2-9]|([1-9][0-9]*[02-9]))8$,ndast,O,sg el,st,8ndast,11
(|[2-9]|([1-9][0-9]*[02-9]))8$,t,O,sg el,st,98t,15
(|[2-9]|([1-9][0-9]*[02-9]))8$,ast,O,sg el,st,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,andast,O,sg el,st,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,st,O,sg el,st,98st,74
(|[2-9]|([1-9][0-9]*[02-9]))8$,dana,O,sg es,na,8-dana,1
(|[2-9]|([1-9][0-9]*[02-9]))8$,andana,O,sg es,na,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,ndana,O,sg es,na,8ndana,12
(|[2-9]|([1-9][0-9]*[02-9]))8$,na,O,sg es,na,28-na,1
(|[2-9]|([1-9][0-9]*[02-9]))8$,ana,O,sg es,na,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,a,O,sg es,na,98a,37
(|[2-9]|([1-9][0-9]*[02-9]))8$,da,O,sg g,0,8da,2
(|[2-9]|([1-9][0-9]*[02-9]))8$,nda,O,sg g,0,98nda,15
(|[2-9]|([1-9][0-9]*[02-9]))8$,a,O,sg g,0,98a,37
(|[2-9]|([1-9][0-9]*[02-9]))8$,anda,O,sg g,0,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,andasse,O,sg ill,sse,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,ndasse,O,sg ill,sse,8ndasse,3
(|[2-9]|([1-9][0-9]*[02-9]))8$,e,O,sg ill,sse,98e,8
(|[2-9]|([1-9][0-9]*[02-9]))8$,dasse,O,sg ill,sse,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,sse,O,sg ill,sse,98-sse,10
(|[2-9]|([1-9][0-9]*[02-9]))8$,asse,O,sg ill,sse,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,se,O,sg ill,sse,98se,6
(|[2-9]|([1-9][0-9]*[02-9]))8$,andas,O,sg in,s,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,ndas,O,sg in,s,8ndas,3
(|[2-9]|([1-9][0-9]*[02-9]))8$,das,O,sg in,s,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,as,O,sg in,s,8as,1
(|[2-9]|([1-9][0-9]*[02-9]))8$,s,O,sg in,s,98-s,17
(|[2-9]|([1-9][0-9]*[02-9]))8$,andaga,O,sg kom,ga,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,aga,O,sg kom,ga,8-aga,1
(|[2-9]|([1-9][0-9]*[02-9]))8$,daga,O,sg kom,ga,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,ga,O,sg kom,ga,98ga,53
(|[2-9]|([1-9][0-9]*[02-9]))8$,a,O,sg kom,ga,98a,37
(|[2-9]|([1-9][0-9]*[02-9]))8$,ndaga,O,sg kom,ga,48ndaga,1
(|[2-9]|([1-9][0-9]*[02-9]))8$,as,O,sg n,0,8as,1
(|[2-9]|([1-9][0-9]*[02-9]))8$,s,O,sg n,0,98-s,17
(|[2-9]|([1-9][0-9]*[02-9]))8$,andat,O,sg p,t,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,at,O,sg p,t,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,ndat,O,sg p,t,8ndat,9
(|[2-9]|([1-9][0-9]*[02-9]))8$,t,O,sg p,t,98t,15
(|[2-9]|([1-9][0-9]*[02-9]))8$,dat,O,sg p,t,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,dani,O,sg ter,ni,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,ni,O,sg ter,ni,998-ni,52
(|[2-9]|([1-9][0-9]*[02-9]))8$,ani,O,sg ter,ni,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,andani,O,sg ter,ni,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,ndani,O,sg ter,ni,8ndani,4
(|[2-9]|([1-9][0-9]*[02-9]))8$,i,O,sg ter,ni,8i,7
(|[2-9]|([1-9][0-9]*[02-9]))8$,aks,O,sg tr,ks,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,ndaks,O,sg tr,ks,8ndaks,9
(|[2-9]|([1-9][0-9]*[02-9]))8$,andaks,O,sg tr,ks,,
(|[2-9]|([1-9][0-9]*[02-9]))8$,daks,O,sg tr,ks,8daks,1
(|[2-9]|([1-9][0-9]*[02-9]))8$,ks,O,sg tr,ks,8ks,14
(|[2-9]|([1-9][0-9]*[02-9]))8$,s,O,sg tr,ks,98-s,17
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,,O,?,0,9988.,367
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndateta,O,pl ab,teta,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,teta,O,pl ab,teta,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,dateta,O,pl ab,teta,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ta,O,pl ab,teta,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,eta,O,pl ab,teta,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ateta,O,pl ab,teta,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,a,O,pl ab,teta,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andateta,O,pl ab,teta,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,t,O,pl abl,ilt,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ilt,O,pl abl,ilt,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,lt,O,pl abl,ilt,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndailt,O,pl abl,ilt,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andailt,O,pl abl,ilt,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,dailt,O,pl abl,ilt,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ailt,O,pl abl,ilt,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,elt,O,pl abl,telt,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndatelt,O,pl abl,telt,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,t,O,pl abl,telt,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,lt,O,pl abl,telt,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,telt,O,pl abl,telt,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andatelt,O,pl abl,telt,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,datelt,O,pl abl,telt,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,atelt,O,pl abl,telt,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ail,O,pl ad,il,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,l,O,pl ad,il,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,il,O,pl ad,il,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,dail,O,pl ad,il,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndail,O,pl ad,il,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andail,O,pl ad,il,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andatel,O,pl ad,tel,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,atel,O,pl ad,tel,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,l,O,pl ad,tel,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,el,O,pl ad,tel,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,datel,O,pl ad,tel,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndatel,O,pl ad,tel,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,tel,O,pl ad,tel,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andaile,O,pl all,ile,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,aile,O,pl all,ile,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndaile,O,pl all,ile,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,e,O,pl all,ile,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,le,O,pl all,ile,8.-le,3
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ile,O,pl all,ile,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,daile,O,pl all,ile,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ele,O,pl all,tele,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,e,O,pl all,tele,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,tele,O,pl all,tele,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,le,O,pl all,tele,8.-le,3
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andatele,O,pl all,tele,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndatele,O,pl all,tele,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,datele,O,pl all,tele,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,atele,O,pl all,tele,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ist,O,pl el,ist,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,t,O,pl el,ist,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndaist,O,pl el,ist,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,aist,O,pl el,ist,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andaist,O,pl el,ist,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,daist,O,pl el,ist,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,st,O,pl el,ist,48.-st,2
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,t,O,pl el,test,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,test,O,pl el,test,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,est,O,pl el,test,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,atest,O,pl el,test,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,datest,O,pl el,test,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andatest,O,pl el,test,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndatest,O,pl el,test,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,st,O,pl el,test,48.-st,2
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ina,O,pl es,ina,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,aina,O,pl es,ina,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndaina,O,pl es,ina,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,na,O,pl es,ina,28.-na,1
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,a,O,pl es,ina,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,daina,O,pl es,ina,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andaina,O,pl es,ina,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ena,O,pl es,tena,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andatena,O,pl es,tena,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,atena,O,pl es,tena,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,tena,O,pl es,tena,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,na,O,pl es,tena,28.-na,1
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,datena,O,pl es,tena,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,a,O,pl es,tena,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndatena,O,pl es,tena,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,date,O,pl g,te,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,e,O,pl g,te,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andate,O,pl g,te,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ate,O,pl g,te,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndate,O,pl g,te,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,te,O,pl g,te,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,e,O,pl ill,isse,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,isse,O,pl ill,isse,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,aisse,O,pl ill,isse,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andaisse,O,pl ill,isse,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,sse,O,pl ill,isse,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,daisse,O,pl ill,isse,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndaisse,O,pl ill,isse,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,se,O,pl ill,isse,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andatesse,O,pl ill,tesse,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,e,O,pl ill,tesse,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,esse,O,pl ill,tesse,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndatesse,O,pl ill,tesse,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,sse,O,pl ill,tesse,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,tesse,O,pl ill,tesse,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,atesse,O,pl ill,tesse,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,se,O,pl ill,tesse,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,datesse,O,pl ill,tesse,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ais,O,pl in,is,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,s,O,pl in,is,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndais,O,pl in,is,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,is,O,pl in,is,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andais,O,pl in,is,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,dais,O,pl in,is,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,dates,O,pl in,tes,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndates,O,pl in,tes,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,s,O,pl in,tes,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ates,O,pl in,tes,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,es,O,pl in,tes,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andates,O,pl in,tes,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,tes,O,pl in,tes,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,datega,O,pl kom,tega,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndatega,O,pl kom,tega,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ga,O,pl kom,tega,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,a,O,pl kom,tega,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ega,O,pl kom,tega,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,tega,O,pl kom,tega,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andatega,O,pl kom,tega,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,atega,O,pl kom,tega,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,dad,O,pl n,d,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,d,O,pl n,d,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndad,O,pl n,d,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ad,O,pl n,d,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andad,O,pl n,d,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,id,O,pl p,id,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,aid,O,pl p,id,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,d,O,pl p,id,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,daid,O,pl p,id,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndaid,O,pl p,id,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andaid,O,pl p,id,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ni,O,pl ter,ini,48.-ni,1
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndaini,O,pl ter,ini,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,daini,O,pl ter,ini,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,aini,O,pl ter,ini,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ini,O,pl ter,ini,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andaini,O,pl ter,ini,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,i,O,pl ter,ini,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ni,O,pl ter,teni,48.-ni,1
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ateni,O,pl ter,teni,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,eni,O,pl ter,teni,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andateni,O,pl ter,teni,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndateni,O,pl ter,teni,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,dateni,O,pl ter,teni,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,i,O,pl ter,teni,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,teni,O,pl ter,teni,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andaiks,O,pl tr,iks,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,aiks,O,pl tr,iks,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,daiks,O,pl tr,iks,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,s,O,pl tr,iks,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,iks,O,pl tr,iks,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ks,O,pl tr,iks,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndaiks,O,pl tr,iks,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,eks,O,pl tr,teks,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,dateks,O,pl tr,teks,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,s,O,pl tr,teks,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,teks,O,pl tr,teks,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ateks,O,pl tr,teks,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndateks,O,pl tr,teks,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ks,O,pl tr,teks,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andateks,O,pl tr,teks,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndata,O,sg ab,ta,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andata,O,sg ab,ta,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,data,O,sg ab,ta,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ata,O,sg ab,ta,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ta,O,sg ab,ta,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,a,O,sg ab,ta,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,alt,O,sg abl,lt,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndalt,O,sg abl,lt,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,t,O,sg abl,lt,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andalt,O,sg abl,lt,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,lt,O,sg abl,lt,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,dalt,O,sg abl,lt,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,l,O,sg ad,l,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndal,O,sg ad,l,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,al,O,sg ad,l,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,dal,O,sg ad,l,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andal,O,sg ad,l,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,e,O,sg all,le,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,le,O,sg all,le,8.-le,3
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndale,O,sg all,le,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,dale,O,sg all,le,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ale,O,sg all,le,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andale,O,sg all,le,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,t,O,sg el,st,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,dast,O,sg el,st,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndast,O,sg el,st,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ast,O,sg el,st,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andast,O,sg el,st,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,st,O,sg el,st,48.-st,2
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndana,O,sg es,na,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,dana,O,sg es,na,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andana,O,sg es,na,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,na,O,sg es,na,28.-na,1
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ana,O,sg es,na,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,a,O,sg es,na,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,nda,O,sg g,0,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,a,O,sg g,0,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,da,O,sg g,0,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,anda,O,sg g,0,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,ndasse,O,sg ill,sse,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,e,O,sg ill,sse,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,dasse,O,sg ill,sse,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,sse,O,sg ill,sse,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,asse,O,sg ill,sse,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,andasse,O,sg ill,sse,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,se,O,sg ill,sse,,
(|[2-9]|([1-9][0-9]*[02-9]))8\.$,s,O,sg in,s,,
